record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,country_code,access_code,plan_specific,notes,source_url,scraped_at
369,U Mobile,Seychelles,Other,prepaid,3.38,3.38,0.35,248.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
370,U Mobile,Seychelles,Other,postpaid,3.38,3.38,0.35,248.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
371,U Mobile,Sierra Leone,Other,prepaid,3.38,3.38,0.35,232.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
372,U Mobile,Sierra Leone,Other,postpaid,3.38,3.38,0.35,232.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
373,U Mobile,Singapore,Southeast Asia,prepaid,0.27,0.27,0.35,65.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
374,U Mobile,Singapore,Southeast Asia,postpaid,0.27,0.27,0.35,65.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
375,U Mobile,Slovakia,Europe,prepaid,3.38,3.38,0.35,421.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
376,U Mobile,Slovakia,Europe,postpaid,3.38,3.38,0.35,421.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
377,U Mobile,Slovenia,Europe,prepaid,3.38,3.38,0.35,386.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
378,U Mobile,Slovenia,Europe,postpaid,3.38,3.38,0.35,386.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
379,U Mobile,Solomon Islands,Other,prepaid,4.38,4.38,0.35,677.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
380,U Mobile,Solomon Islands,Other,postpaid,4.38,4.38,0.35,677.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
381,U Mobile,Somalia,Other,prepaid,4.38,4.38,0.35,252.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
382,U Mobile,Somalia,Other,postpaid,4.38,4.38,0.35,252.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
383,U Mobile,South Africa,Other,prepaid,3.38,3.38,0.35,27.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
384,U Mobile,South Africa,Other,postpaid,3.38,3.38,0.35,27.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
385,U Mobile,South Korea,East Asia,prepaid,2.4,2.4,0.35,82.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
386,U Mobile,South Korea,East Asia,postpaid,2.5,2.5,0.35,82.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
387,U Mobile,South Sudan,Africa,prepaid,5.0,5.0,0.35,211.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
388,U Mobile,South Sudan,Africa,postpaid,5.0,5.0,0.35,211.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
389,U Mobile,Spain,Europe,prepaid,2.38,2.38,0.35,34.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
390,U Mobile,Spain,Europe,postpaid,2.38,2.38,0.35,34.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
391,U Mobile,Sri Lanka,South Asia,prepaid,0.98,0.98,0.35,94.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
392,U Mobile,Sri Lanka,South Asia,postpaid,0.98,0.98,0.35,94.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
393,U Mobile,St Maarten,Other,prepaid,2.0,2.0,0.35,1721.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
394,U Mobile,St Maarten,Other,postpaid,2.0,2.0,0.35,1721.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
395,U Mobile,St VIncent & the Grenadines,Other,prepaid,3.38,3.38,0.35,1784.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
396,U Mobile,St VIncent & the Grenadines,Other,postpaid,3.38,3.38,0.35,1784.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
397,U Mobile,Sudan,Africa,prepaid,3.38,3.38,0.35,249.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
398,U Mobile,Sudan,Africa,postpaid,3.38,3.38,0.35,249.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
399,U Mobile,Suriname,Other,prepaid,3.38,3.38,0.35,597.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
400,U Mobile,Suriname,Other,postpaid,3.38,3.38,0.35,597.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
401,U Mobile,Swaziland,Other,prepaid,3.38,3.38,0.35,268.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
402,U Mobile,Swaziland,Other,postpaid,3.38,3.38,0.35,268.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
403,U Mobile,Sweden,Europe,prepaid,2.38,0.28,0.35,46.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
404,U Mobile,Sweden,Europe,postpaid,2.38,0.28,0.35,46.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
405,U Mobile,Switzerland,Europe,prepaid,2.38,0.28,0.35,41.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
406,U Mobile,Switzerland,Europe,postpaid,2.38,0.28,0.35,41.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
407,U Mobile,Syria,Middle East,prepaid,3.38,3.38,0.35,963.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
408,U Mobile,Syria,Middle East,postpaid,3.38,3.38,0.35,963.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
409,U Mobile,Taiwan,East Asia,prepaid,0.58,0.28,0.35,886.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
410,U Mobile,Taiwan,East Asia,postpaid,0.58,0.28,0.35,886.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
411,U Mobile,Tajikistan,Other,prepaid,3.38,3.38,0.35,992.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
412,U Mobile,Tajikistan,Other,postpaid,3.38,3.38,0.35,992.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
413,U Mobile,Tanzania,Africa,prepaid,3.38,3.38,0.35,255.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
414,U Mobile,Tanzania,Africa,postpaid,3.38,3.38,0.35,255.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
415,U Mobile,Thailand,Southeast Asia,prepaid,0.36,0.36,0.35,66.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
416,U Mobile,Thailand,Southeast Asia,postpaid,1.7,1.7,0.35,66.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
417,U Mobile,Togo,Other,prepaid,3.38,3.38,0.35,228.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
418,U Mobile,Togo,Other,postpaid,3.38,3.38,0.35,228.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
419,U Mobile,Tokelau,Other,prepaid,4.38,4.38,0.35,690.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
420,U Mobile,Tokelau,Other,postpaid,4.38,4.38,0.35,690.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
421,U Mobile,Tonga,Other,prepaid,3.38,3.38,0.35,676.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
422,U Mobile,Tonga,Other,postpaid,3.38,3.38,0.35,676.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
423,U Mobile,Trinidad & Tobago,Other,prepaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
424,U Mobile,Trinidad & Tobago,Other,postpaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
425,U Mobile,Tunisia,Africa,prepaid,3.38,3.38,0.35,216.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
426,U Mobile,Tunisia,Africa,postpaid,3.38,3.38,0.35,216.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
427,U Mobile,Turkey,Europe,prepaid,3.38,3.38,0.35,90.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
428,U Mobile,Turkey,Europe,postpaid,3.38,3.38,0.35,90.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
429,U Mobile,Turkmenistan,Other,prepaid,3.38,3.38,0.35,993.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
430,U Mobile,Turkmenistan,Other,postpaid,3.38,3.38,0.35,993.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
431,U Mobile,Turks & Caicos,Other,prepaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
432,U Mobile,Turks & Caicos,Other,postpaid,3.38,3.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
433,U Mobile,Tuvalu,Other,prepaid,6.0,6.0,0.35,688.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
434,U Mobile,Tuvalu,Other,postpaid,6.0,6.0,0.35,688.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
435,U Mobile,Uganda,Africa,prepaid,3.38,3.38,0.35,256.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
436,U Mobile,Uganda,Africa,postpaid,3.38,3.38,0.35,256.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
437,U Mobile,Ukraine,Europe,prepaid,3.38,3.38,0.35,380.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
438,U Mobile,Ukraine,Europe,postpaid,3.38,3.38,0.35,380.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
439,U Mobile,United Arab Emirates,Middle East,prepaid,1.02,1.02,0.35,971.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
440,U Mobile,United Arab Emirates,Middle East,postpaid,1.02,1.02,0.35,971.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
441,U Mobile,United Kingdom,Europe,prepaid,0.99,0.8,0.35,44.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
442,U Mobile,United Kingdom,Europe,postpaid,0.99,0.8,0.35,44.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
443,U Mobile,United States,North America,prepaid,0.28,0.28,0.35,1.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
444,U Mobile,United States,North America,postpaid,0.28,0.28,0.35,1.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
445,U Mobile,Uruguay,South America,prepaid,3.38,3.38,0.35,598.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
446,U Mobile,Uruguay,South America,postpaid,3.38,3.38,0.35,598.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
447,U Mobile,US Virgin Islands,Other,prepaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
448,U Mobile,US Virgin Islands,Other,postpaid,1.38,1.38,0.35,,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
449,U Mobile,Uzbekistan,Other,prepaid,1.38,1.38,0.35,998.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
450,U Mobile,Uzbekistan,Other,postpaid,1.38,1.38,0.35,998.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
451,U Mobile,Vanuatu,Other,prepaid,3.38,3.38,0.35,678.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
452,U Mobile,Vanuatu,Other,postpaid,3.38,3.38,0.35,678.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
453,U Mobile,Venezuela,South America,prepaid,3.38,3.38,0.35,58.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
454,U Mobile,Venezuela,South America,postpaid,3.38,3.38,0.35,58.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
455,U Mobile,Vietnam,Southeast Asia,prepaid,0.28,0.28,0.35,84.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
456,U Mobile,Vietnam,Southeast Asia,postpaid,1.2,1.2,0.35,84.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
457,U Mobile,Wallis and Futuna,Other,prepaid,4.38,4.38,0.35,681.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
458,U Mobile,Wallis and Futuna,Other,postpaid,4.38,4.38,0.35,681.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
459,U Mobile,Western Samoa,Oceania,prepaid,3.38,3.38,0.35,685.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
460,U Mobile,Western Samoa,Oceania,postpaid,3.38,3.38,0.35,685.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
461,U Mobile,Yemen,Middle East,prepaid,1.38,1.38,0.35,967.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
462,U Mobile,Yemen,Middle East,postpaid,1.38,1.38,0.35,967.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
463,U Mobile,Zambia,Africa,prepaid,3.38,3.38,0.35,260.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
464,U Mobile,Zambia,Africa,postpaid,3.38,3.38,0.35,260.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
465,U Mobile,Zimbabwe,Africa,prepaid,3.38,3.38,0.35,263.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
466,U Mobile,Zimbabwe,Africa,postpaid,3.38,3.38,0.35,263.0,133,False,,https://www.u.com.my/en/personal/mobile-plans/roam-travel/international-direct-dial,2026-05-17T16:33:39
