record_id,brand,country,region,plan_type,rate_per_min_myr,rate_fixed_per_min_myr,rate_per_sms_myr,notes,source_url,scraped_at
1448,Tune Talk,Haiti,Caribbean,prepaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1449,Tune Talk,Hawaii,North America,postpaid,0.45,0.45,0.45,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1450,Tune Talk,Hawaii,North America,prepaid,0.45,0.45,0.45,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1451,Tune Talk,Honduras,Central America,postpaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1452,Tune Talk,Honduras,Central America,prepaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1453,Tune Talk,Hong Kong,East Asia,postpaid,0.28,0.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1454,Tune Talk,Hong Kong,East Asia,prepaid,0.28,0.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1455,Tune Talk,Hungary,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1456,Tune Talk,Hungary,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1457,Tune Talk,Iceland,Europe,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1458,Tune Talk,Iceland,Europe,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1459,Tune Talk,India,South Asia,postpaid,0.15,0.15,0.3,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1460,Tune Talk,India,South Asia,prepaid,0.15,0.15,0.3,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1461,Tune Talk,Indonesia,Southeast Asia,postpaid,0.22,0.22,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1462,Tune Talk,Indonesia,Southeast Asia,prepaid,0.22,0.22,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1463,Tune Talk,Iran,Middle East,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1464,Tune Talk,Iran,Middle East,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1465,Tune Talk,Iraq,Middle East,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1466,Tune Talk,Iraq,Middle East,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1467,Tune Talk,Ireland,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1468,Tune Talk,Ireland,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1469,Tune Talk,Israel,Middle East,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1470,Tune Talk,Israel,Middle East,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1471,Tune Talk,Italy,Europe,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1472,Tune Talk,Italy,Europe,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1473,Tune Talk,Ivory Coast,Africa,postpaid,2.88,2.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1474,Tune Talk,Ivory Coast,Africa,prepaid,2.88,2.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1475,Tune Talk,Jamaica,Caribbean,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1476,Tune Talk,Jamaica,Caribbean,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1477,Tune Talk,Japan,East Asia,postpaid,0.28,0.28,0.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1478,Tune Talk,Japan,East Asia,prepaid,0.28,0.28,0.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1479,Tune Talk,Jordan,Middle East,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1480,Tune Talk,Jordan,Middle East,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1481,Tune Talk,Kazakhstan,Central Asia,postpaid,2.28,2.28,2.38,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1482,Tune Talk,Kazakhstan,Central Asia,prepaid,2.28,2.28,2.38,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1483,Tune Talk,Kenya,Africa,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1484,Tune Talk,Kenya,Africa,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1485,Tune Talk,Kiribati,Oceania,postpaid,15.0,15.0,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1486,Tune Talk,Kiribati,Oceania,prepaid,15.0,15.0,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1487,Tune Talk,Kuwait,Middle East,postpaid,1.28,1.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1488,Tune Talk,Kuwait,Middle East,prepaid,1.28,1.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1489,Tune Talk,Kyrgyzstan,Central Asia,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1490,Tune Talk,Kyrgyzstan,Central Asia,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1491,Tune Talk,Laos,Southeast Asia,postpaid,0.78,0.78,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1492,Tune Talk,Laos,Southeast Asia,prepaid,0.78,0.78,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1493,Tune Talk,Latvia,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1494,Tune Talk,Latvia,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1495,Tune Talk,Lebanon,Middle East,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1496,Tune Talk,Lebanon,Middle East,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1497,Tune Talk,Lesotho,Africa,postpaid,28.0,28.0,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1498,Tune Talk,Lesotho,Africa,prepaid,28.0,28.0,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1499,Tune Talk,Liberia,Africa,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1500,Tune Talk,Liberia,Africa,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1501,Tune Talk,Libya,Africa,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1502,Tune Talk,Libya,Africa,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1503,Tune Talk,Liechtenstein,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1504,Tune Talk,Liechtenstein,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1505,Tune Talk,Lithuania,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1506,Tune Talk,Lithuania,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1507,Tune Talk,Luxembourg,Europe,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1508,Tune Talk,Luxembourg,Europe,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1509,Tune Talk,Macau,East Asia,postpaid,0.55,0.55,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1510,Tune Talk,Macau,East Asia,prepaid,0.55,0.55,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1511,Tune Talk,Macedonia,Europe,postpaid,7.88,7.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1512,Tune Talk,Macedonia,Europe,prepaid,7.88,7.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1513,Tune Talk,Madagascar,Africa,postpaid,5.88,5.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1514,Tune Talk,Madagascar,Africa,prepaid,5.88,5.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1515,Tune Talk,Madeira,Europe,postpaid,0.48,0.48,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1516,Tune Talk,Madeira,Europe,prepaid,0.48,0.48,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1517,Tune Talk,Maldives,South Asia,postpaid,5.88,5.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1518,Tune Talk,Maldives,South Asia,prepaid,5.88,5.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1519,Tune Talk,Mali,Africa,postpaid,2.88,2.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1520,Tune Talk,Mali,Africa,prepaid,2.88,2.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1521,Tune Talk,Malta,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1522,Tune Talk,Malta,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1523,Tune Talk,Marshall Islands,Oceania,postpaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1524,Tune Talk,Marshall Islands,Oceania,prepaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1525,Tune Talk,Martinique,Caribbean,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1526,Tune Talk,Martinique,Caribbean,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1527,Tune Talk,Mauritania,Africa,postpaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1528,Tune Talk,Mauritania,Africa,prepaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1529,Tune Talk,Mauritius,Africa,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1530,Tune Talk,Mauritius,Africa,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1531,Tune Talk,Mayotte,Africa,postpaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1532,Tune Talk,Mayotte,Africa,prepaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1533,Tune Talk,Mexico,North America,postpaid,0.28,0.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1534,Tune Talk,Mexico,North America,prepaid,0.28,0.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1535,Tune Talk,Micronesia,Oceania,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1536,Tune Talk,Micronesia,Oceania,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1537,Tune Talk,Moldova,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1538,Tune Talk,Moldova,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1539,Tune Talk,Monaco,Europe,postpaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1540,Tune Talk,Monaco,Europe,prepaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1541,Tune Talk,Mongolia,East Asia,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1542,Tune Talk,Mongolia,East Asia,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1543,Tune Talk,Montenegro,Europe,postpaid,2.88,2.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1544,Tune Talk,Montenegro,Europe,prepaid,2.88,2.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1545,Tune Talk,Montserrat,Caribbean,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1546,Tune Talk,Montserrat,Caribbean,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1547,Tune Talk,Morocco,Africa,postpaid,2.88,2.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1548,Tune Talk,Morocco,Africa,prepaid,2.88,2.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1549,Tune Talk,Mozambique,Africa,postpaid,2.28,2.28,5.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1550,Tune Talk,Mozambique,Africa,prepaid,2.28,2.28,5.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1551,Tune Talk,Myanmar,Southeast Asia,postpaid,0.88,0.88,1.05,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1552,Tune Talk,Myanmar,Southeast Asia,prepaid,0.88,0.88,1.05,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1553,Tune Talk,Namibia,Africa,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1554,Tune Talk,Namibia,Africa,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1555,Tune Talk,Nauru,Oceania,postpaid,15.0,15.0,5.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1556,Tune Talk,Nauru,Oceania,prepaid,15.0,15.0,5.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1557,Tune Talk,Nepal,South Asia,postpaid,0.58,0.58,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1558,Tune Talk,Nepal,South Asia,prepaid,0.58,0.58,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1559,Tune Talk,Netherlands,Europe,postpaid,3.88,3.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1560,Tune Talk,Netherlands,Europe,prepaid,3.88,3.88,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1561,Tune Talk,Netherlands Antilles,Caribbean,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1562,Tune Talk,Netherlands Antilles,Caribbean,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1563,Tune Talk,New Caledonia,Oceania,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1564,Tune Talk,New Caledonia,Oceania,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1565,Tune Talk,New Zealand,Oceania,postpaid,0.95,0.95,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1566,Tune Talk,New Zealand,Oceania,prepaid,0.95,0.95,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1567,Tune Talk,Nicaragua,Central America,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1568,Tune Talk,Nicaragua,Central America,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1569,Tune Talk,Niger,Africa,postpaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1570,Tune Talk,Niger,Africa,prepaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1571,Tune Talk,Nigeria,Africa,postpaid,1.38,1.38,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1572,Tune Talk,Nigeria,Africa,prepaid,1.38,1.38,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1573,Tune Talk,Niue,Oceania,postpaid,15.0,15.0,7.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1574,Tune Talk,Niue,Oceania,prepaid,15.0,15.0,7.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1575,Tune Talk,Norfolk Island,Oceania,postpaid,7.88,7.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1576,Tune Talk,Norfolk Island,Oceania,prepaid,7.88,7.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1577,Tune Talk,North Korea,East Asia,postpaid,2.88,2.88,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1578,Tune Talk,North Korea,East Asia,prepaid,2.88,2.88,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1579,Tune Talk,Northern Mariana Islands,Oceania,postpaid,0.48,0.48,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1580,Tune Talk,Northern Mariana Islands,Oceania,prepaid,0.48,0.48,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1581,Tune Talk,Norway,Europe,postpaid,0.88,0.88,0.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1582,Tune Talk,Norway,Europe,prepaid,0.88,0.88,0.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1583,Tune Talk,Oman,Middle East,postpaid,1.88,1.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1584,Tune Talk,Oman,Middle East,prepaid,1.88,1.88,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1585,Tune Talk,Pakistan,South Asia,postpaid,0.3,0.3,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1586,Tune Talk,Pakistan,South Asia,prepaid,0.3,0.3,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1587,Tune Talk,Palau,Oceania,postpaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1588,Tune Talk,Palau,Oceania,prepaid,2.28,2.28,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1589,Tune Talk,Palestine,Middle East,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1590,Tune Talk,Palestine,Middle East,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1591,Tune Talk,Panama,Central America,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1592,Tune Talk,Panama,Central America,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1593,Tune Talk,Papua New Guinea,Oceania,postpaid,3.88,3.88,4.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1594,Tune Talk,Papua New Guinea,Oceania,prepaid,3.88,3.88,4.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1595,Tune Talk,Paraguay,South America,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1596,Tune Talk,Paraguay,South America,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1597,Tune Talk,Peru,South America,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1598,Tune Talk,Peru,South America,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1599,Tune Talk,Philippines,Southeast Asia,postpaid,0.56,0.56,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1600,Tune Talk,Philippines,Southeast Asia,prepaid,0.56,0.56,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1601,Tune Talk,Poland,Europe,postpaid,7.88,7.88,15.0,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1602,Tune Talk,Poland,Europe,prepaid,7.88,7.88,15.0,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1603,Tune Talk,Puerto Rico,Caribbean,postpaid,0.88,0.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1604,Tune Talk,Puerto Rico,Caribbean,prepaid,0.88,0.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1605,Tune Talk,Qatar,Middle East,postpaid,1.28,1.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1606,Tune Talk,Qatar,Middle East,prepaid,1.28,1.28,1.25,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1607,Tune Talk,Reunion,Africa,postpaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1608,Tune Talk,Reunion,Africa,prepaid,3.88,3.88,3.88,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1609,Tune Talk,Romania,Europe,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1610,Tune Talk,Romania,Europe,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1611,Tune Talk,Russia,Europe,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1612,Tune Talk,Russia,Europe,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1613,Tune Talk,Rwanda,Africa,postpaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1614,Tune Talk,Rwanda,Africa,prepaid,2.28,2.28,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1615,Tune Talk,Saint Helena,Africa,postpaid,15.0,15.0,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1616,Tune Talk,Saint Helena,Africa,prepaid,15.0,15.0,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1617,Tune Talk,Saint Kitts and Nevis,Caribbean,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1618,Tune Talk,Saint Kitts and Nevis,Caribbean,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1619,Tune Talk,Saint Lucia,Caribbean,postpaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1620,Tune Talk,Saint Lucia,Caribbean,prepaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1621,Tune Talk,Saint Maarten,Caribbean,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1622,Tune Talk,Saint Maarten,Caribbean,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1623,Tune Talk,Saint Pierre and Miquelon,Caribbean,postpaid,3.88,3.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1624,Tune Talk,Saint Pierre and Miquelon,Caribbean,prepaid,3.88,3.88,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1625,Tune Talk,Saint Vincent and the Grenadines,Caribbean,postpaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1626,Tune Talk,Saint Vincent and the Grenadines,Caribbean,prepaid,2.28,2.28,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1627,Tune Talk,Samoa,Oceania,postpaid,7.88,7.88,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1628,Tune Talk,Samoa,Oceania,prepaid,7.88,7.88,0.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1629,Tune Talk,San Marino,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1630,Tune Talk,San Marino,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1631,Tune Talk,Sao Tome and Principe,Africa,postpaid,15.0,15.0,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1632,Tune Talk,Sao Tome and Principe,Africa,prepaid,15.0,15.0,0.48,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1633,Tune Talk,Saudi Arabia,Middle East,postpaid,1.0,1.0,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1634,Tune Talk,Saudi Arabia,Middle East,prepaid,1.0,1.0,0.75,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1635,Tune Talk,Senegal,Africa,postpaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1636,Tune Talk,Senegal,Africa,prepaid,2.28,2.28,0.35,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1637,Tune Talk,Serbia,Europe,postpaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
1638,Tune Talk,Serbia,Europe,prepaid,2.28,2.28,2.28,,https://www.tunetalk.com/prepaid/idd/,2026-05-17T08:03:40
